sampleID,read_count,"Bacteria,",p_NA,g_Actinobaculum,g_Actinomyces,g_Arcanobacterium,g_Mobiluncus,g_Varibaculum,g_Alloscardovia,g_Bifidobacterium,g_Gardnerella,Gardnerella_vaginalis,f_Corynebacteriaceae,g_Corynebacterium,g_Lawsonella,g_Rhodococcus,o_Micrococcales,g_Brevibacterium,g_Cellulomonas,g_Dermabacter,g_Leifsonia,g_Zimmermannella,g_Micrococcus,g_Rothia,g_Propionibacterium,g_Atopobium,Atopobium_deltae,Atopobium_minutum,Atopobium_parvulum,Atopobium_vaginae,g_Collinsella,g_Olsenella,g_Senegalimassilia,g_Slackia,o_Bacteroidales,g_Bacteroides,f_Porphyromonadaceae,g_Parabacteroides,g_Porphyromonas,g_Alloprevotella,g_Prevotella,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_disiens,Prevotella_nigrescens,Prevotella_timonensis,Prevotella_bergensis,Prevotella_corporis,Prevotella_salivae,Prevotella_denticola,Prevotella_histicola,Prevotella_melaninogenica,f_Prevotellaceae,g_Alistipes,g_Mucinivorans,f_Rikenellaceae,g_Bergeyella,c_Chloroplast,g_Mucispirillum,g_Bacillus,g_Gemella,g_Listeria,g_Staphylococcus,o_Lactobacillales,g_Aerococcus,g_Eremococcus,g_Facklamia,g_Globicatella,g_Granulicatella,g_Enterococcus,g_Lactobacillus,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_reuteri,g_Lactococcus,g_Streptococcus,o_Clostridiales,f_Family_XI,g_Anaerococcus,g_Ezakiella,g_Finegoldia,g_Gallicola,g_Helcococcus,g_Murdochiella,g_Parvimonas,g_Peptoniphilus,f_Family_XIII,f_Lachnospiraceae,g_Anaerostipes,g_Blautia,g_Coprococcus,g_Dorea,g_Fusicatenibacter,g_Howardella,g_Johnsonella,g_Lachnoclostridium,g_Lachnospira,g_Moryella,g_Oribacterium,g_Roseburia,g_Peptococcus,f_Peptostreptococcaceae,g_Filifactor,g_Intestinibacter,g_Peptoclostridium,g_Peptostreptococcus,f_Ruminococcaceae,g_Anaerotruncus,g_Butyricicoccus,g_Faecalibacterium,g_Fastidiosipila,g_Oscillibacter,g_Ruminiclostridium,g_Ruminococcus,g_Subdoligranulum,g_Bulleidia,f_Erysipelotrichaceae,g_Solobacterium,f_Veillonellaceae,g_Dialister,g_Megasphaera,g_Negativicoccus,g_Veillonella,g_Fusobacterium,g_Leptotrichia,g_Sneathia,Sneathia_amnii,Sneathia_sanguinegens,g_Bosea,g_Methylobacterium,f_Rhodospirillaceae,c_Betaproteobacteria,g_Parasutterella,g_Sutterella,g_Lautropia,g_Massilia,f_Neisseriaceae,g_Neisseria,g_Desulfovibrio,g_Campylobacter,g_Succinivibrio,f_Enterobacteriaceae,g_Enterobacter,g_Escherichia/Shigella,g_Salmonella,g_Actinobacillus,g_Aggregatibacter,g_Haemophilus,g_Acinetobacter,g_Enhydrobacter,g_Psychrobacter,g_Pseudomonas,g_Jonquetella,g_Mycoplasma,g_Ureaplasma,g_Akkermansia,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
subject_80_day29,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,7,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.0032326556274961424,0.045614723392970534,0.04724204115956197,0.8950081485602461,0.8210501869040217,0.05711491810460245,0.12340262226190289,0.08450624355004868,0.017394066563745803,0.01161267718884864,0.0009401996030195091,0.12656464559643976,0.2433251027696815,III-A,0.8950081485602461,III
subject_80_day3,4801,0,0,0,0,0,0,0,0,0,0,29,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,834,0,0,70,3782,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0.0030537247673293427,0.046077899567246484,0.05735647349116238,0.9399817387665695,0.8510943566114355,0.0594438282116272,0.12842726894737472,0.08621226133351474,0.018140868096457118,0.012275174822377102,0.001196230056739872,0.13053617908760579,0.24989757624874553,III-A,0.9399817387665695,III
subject_80_day30,5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,8,3382,0,0,0,18,0,0,0,2,26,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.0034497640683422842,0.0449321748923625,0.045572397377463034,0.785462314647023,0.7698704038620943,0.05720850970955975,0.12370329310188609,0.08879875041537323,0.019314988367094117,0.011310266162125198,0.0015778404728997134,0.12400113936606647,0.2344533984216497,III-A,0.785462314647023,III
subject_80_day31,14929,0,0,0,6,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,7883,0,0,0,6842,0,0,0,5,0,0,13,0,26,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39,0,0.003812301025454753,0.03655634677440735,0.03190949107608099,0.46351387830430674,0.46683624967269677,0.04160914344064037,0.0883923675356787,0.06411295403546867,0.01232635308923351,0.008116492820895565,0.0007992997541371088,0.08826780561194485,0.1616726409427057,III-B,0.46683624967269677,III
subject_80_day32,9682,0,0,0,7,0,0,0,0,0,0,5,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,481,0,9,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204,0,0,8,3518,0,0,0,15,0,0,4,9,54,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,147,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.003515835991570922,0.03506022642130287,0.03172321781224425,0.399822969472357,0.44555694921474703,0.0498917807284154,0.09757318686997025,0.0835487799798434,0.014180118458594532,0.008030771982861295,0.0024022338627725354,0.08894435704975905,0.1584799579481145,III-B,0.44555694921474703,III
subject_80_day33,10418,0,0,0,5,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,6018,0,0,0,4286,0,0,0,0,0,0,3,0,12,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038281228842822496,0.033672699892717,0.02811376682930465,0.3914357519642114,0.3921948708952307,0.036364874702413175,0.07681886674789742,0.055442508180445466,0.01065867204589727,0.007156779571043172,0.000638848408563328,0.07692629383617797,0.140321463193099,III-B,0.3921948708952307,III
subject_80_day34,4891,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3295,0,0,0,1518,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.003779892132481604,0.02724175108078256,0.02012566638532114,0.25789502425686767,0.254797213942408,0.025360597828956177,0.052896826653811346,0.0379773832451313,0.007690663991043216,0.005278737242532664,0.0005910514221509023,0.05555216588508709,0.09697377900961396,III-A,0.25789502425686767,III
subject_80_day35,2915,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,2546,0,0,0,327,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0034411449863734718,0.014747572839675658,0.006030902126953455,0.06820667708934017,0.06578838645676188,0.006846358506179698,0.01407421430103905,0.010149321835796872,0.002340528649037766,0.0016492058190185558,0.00028402552114814756,0.016154473147741665,0.027248722796273047,III-A,0.06820667708934017,III
subject_80_day36,14733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14044,0,0,0,651,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,16,0,0.003271052687267979,0.011049751553996888,0.0022246783754768526,0.023887183197700747,0.024444394771094658,0.002358476193793157,0.004857748119469472,0.0034084497998722674,0.0008028358221259105,0.0005651498864426765,5.2694086929234767e-05,0.005097097922977367,0.010240290627412593,III-B,0.024444394771094658,III
subject_80_day37,16904,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,16208,0,0,0,327,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,280,0,0.0032151923609588075,0.00997140242513754,0.0011112887836092654,0.010408885433748162,0.01240037651335747,0.0010542172651793469,0.0021918683190130022,0.0016639562342027736,0.00039235408432650664,0.000329549503437739,8.967068921713401e-05,0.003050380311252499,0.005171370424655277,III-B,0.01240037651335747,III
subject_80_day38,32828,0,0,0,0,0,0,0,0,0,0,26,11,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,29,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,32321,0,0,0,121,0,0,0,0,0,0,10,7,33,0,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,3,0,0,5,0,0,0,0,0,12,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0.0031699079201719044,0.009198388784773205,0.0003990158301891071,0.0020965783098615,0.004954424459169253,0.00043825874799455894,0.0008163647344257719,0.0005540682109224315,0.00010573683269173096,0.00010415894917388893,4.271845579478506e-05,0.0007227263250249635,0.0020334947638881045,I-B,0.009198388784773205,I
subject_80_day39,27674,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27495,0,0,0,78,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0.003165968527323274,0.009124686062487354,0.0003143105461872214,0.0016366491917497383,0.004481736414007605,0.0002077188875237973,0.0004419726748717868,0.0004315055654311529,6.904195076249452e-05,6.850272359892578e-05,1.9756610362095913e-05,0.0003774959738304413,0.0018139337468204867,I-B,0.009124686062487354,I
subject_80_day40,22821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.003157253895293027,0.008981989959398962,0.00017372327577181964,0.00021911372175724715,0.0032059120494953254,3.9298719882155374e-05,0.0001209527394095975,0.00018053751354011628,6.4782915915224245e-06,3.3950352421043905e-05,8.514931394311782e-06,6.624749218666284e-05,0.0012644411859629174,I-B,0.008981989959398962,I
subject_80_day41,13133,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,13051,0,0,0,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0.003164385990551719,0.0090983025874733,0.0002807627788452007,0.001367412798394972,0.004233519275866056,0.00014767486010200016,0.00034906242705023846,0.00035961499456892517,5.45218121899564e-05,7.227161478810692e-05,2.521952307027309e-05,0.0004631767263466889,0.0017033820809040107,I-B,0.0090983025874733,I
subject_80_day42,11735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11721,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.003158420467324542,0.00900300632791453,0.0001946855181581139,0.0004736255874921438,0.0034301575720282656,5.9483429115832636e-05,0.0001682677340228964,0.00020780282605630576,1.4272728027737166e-05,3.951481549099566e-05,8.302612182294626e-06,0.00011961697415566597,0.0013599003048973017,I-B,0.00900300632791453,I
subject_80_day5,4867,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,384,0,0,37,4129,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0.0027431481296599732,0.045196341294632035,0.05254026820082581,0.9836847442644585,0.853771956463227,0.05752221770785917,0.12429215163654753,0.0832864060079194,0.018248009676706162,0.012132123027231887,0.0011104201541568702,0.12934883685943607,0.24887721054144676,III-A,0.9836847442644585,III
subject_80_day7,5521,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1336,0,0,11,4126,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0.003248122192628041,0.04563355937216799,0.0474962952393379,0.8882303364159664,0.8199397851725564,0.05727356164492305,0.12377086486252158,0.08507596616812232,0.01739648237519206,0.011621644868151489,0.0009685021066545949,0.1269217951556946,0.24329073222681954,III-A,0.8882303364159664,III
subject_91_day1,7167,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.9375146593741112,0.9290179937220682,0.00436594005212597,0.0016025308554113412,0.10218154877410142,0.0013860134037722992,0.010671997051720302,0.045924631234201395,0.006328116864940404,0.026898788496994955,0.002533232125388947,0.006910173803384871,0.02738728771653067,I-A,0.9375146593741112,I
subject_91_day10,6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1037,0,5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,55,0,0.9430837702144188,0.9352180038095722,0.004409287001345656,0.0016155467192637244,0.10259376488988126,0.0013938956422626428,0.010731323441251139,0.04623101395678473,0.0063750248390778514,0.027040133346992797,0.0025744058050656124,0.007369201778542941,0.02748759137777453,I-A,0.9430837702144188,I
subject_91_day11,19274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3325,0,15815,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,22,0,0.9438944040005526,0.9318261796035652,0.004378416059790179,0.0016072423012842548,0.10224808889993965,0.0013849125057909472,0.010659987741437494,0.04582701485785534,0.006345132546523742,0.02712636066382994,0.0025415007317355813,0.006920932539659063,0.027390031229164554,I-A,0.9438944040005526,I
subject_91_day12,9709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,0,7964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,23,0,0.9440145327340297,0.9321513596990393,0.004377461588067615,0.0016074655633263196,0.10227205655327165,0.0013845123219814682,0.010662829350589572,0.0458206826828508,0.006341874148551256,0.026943216242385763,0.002537071600138563,0.0069131576868678825,0.027394561028871122,I-A,0.9440145327340297,I
subject_91_day13,21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,38,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,19,3610,0,17465,0,11,0,0,0,21,0,0,0,0,32,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,151,0,0.9389702588387904,0.9389340744435681,0.004509246555984369,0.001939399526031471,0.10346690192236878,0.0015895478207644345,0.011016030655687148,0.04744716192452205,0.0070937358130737415,0.027913731114576568,0.002939857245484314,0.010111989981530775,0.027792592107760288,I-A,0.9389702588387904,I
subject_91_day14,25156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4245,0,20585,0,12,0,0,0,6,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,85,0,0.9444200729986428,0.9341494978295407,0.004422080028522559,0.0018961805445650846,0.10276632615600126,0.0014249143736957313,0.010765866540787351,0.04609999950936003,0.006511381099337891,0.02707754575742591,0.0025815270804925997,0.00712014799924419,0.027564308070202406,I-A,0.9444200729986428,I
subject_91_day15,21340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701,0,17482,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,75,0,0.9430498755317143,0.9317164609150559,0.004389113859169872,0.001610754329164627,0.1022772846240865,0.0013865801430063545,0.0106721306155059,0.045896384475809564,0.006701242739719892,0.026960621629831108,0.00260770117876218,0.006955296394970797,0.027396724567661207,I-A,0.9430498755317143,I
subject_91_day16,19296,0,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3306,0,15701,0,2,0,0,0,4,0,0,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,44,0,0,10,0,0.9416665830340003,0.9339455910981977,0.004419961717370461,0.0016739515619446797,0.10259896574953722,0.0014056828614528623,0.010749824838559293,0.04637590310775155,0.006510404392323274,0.027168494922531525,0.0026019982253670027,0.007152879802665451,0.027511001265030057,I-A,0.9416665830340003,I
subject_91_day17,24305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,19962,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,17,0,0.9451338398137098,0.9328124146612349,0.004377932751536803,0.0016068096854380796,0.1022969577925352,0.001397062981987782,0.010667317393713571,0.04583202087241731,0.006346563859893133,0.02695343117803614,0.0025412609934811797,0.006915953153877475,0.027400146368065554,I-A,0.9451338398137098,I
